TransactionID,Timestamp,SenderCountry,ReceiverCountry,Amount,Currency,TransactionType,RiskScore,JurisdictionRisk,ComplianceFlag,GeneratedByGenAI
TX-105103,2024-12-24 08:50:23.074907,USA,China,50019.09,USD,SWIFT,64.67,Medium,False,Yes
TX-105104,2024-07-16 22:06:04.074907,UK,Canada,52898.67,GBP,Wire,10.13,Low,False,Yes
TX-105105,2024-06-13 13:10:09.074907,Germany,Russia,69221.04,EUR,ACH,46.74,Medium,False,Yes
TX-105106,2024-04-14 19:44:21.074907,South Africa,Japan,71149.6,ZAR,SWIFT,66.71,Medium,False,Yes
TX-105107,2024-11-18 21:57:54.074907,Japan,France,37825.15,JPY,RTGS,49.35,Medium,False,Yes
TX-105108,2024-11-16 13:06:43.074907,USA,Brazil,41412.7,USD,RTGS,67.44,Medium,False,Yes
TX-105109,2024-08-11 15:33:40.074907,Italy,South Africa,37432.35,EUR,RTGS,81.63,High,True,Yes
TX-105110,2024-12-20 02:53:40.074907,Canada,Russia,53699.92,CAD,SWIFT,68.58,Medium,False,Yes
TX-105111,2024-04-29 16:56:22.074907,Netherlands,Germany,45390.02,EUR,ACH,61.61,Medium,False,Yes
TX-105112,2025-03-05 15:44:51.074907,Australia,Spain,88970.69,AUD,ACH,85.36,High,True,Yes
TX-105113,2024-05-10 18:50:52.074907,Russia,Australia,69666.49,RUB,SWIFT,90.06,High,True,Yes
TX-105114,2024-08-24 18:49:39.074907,France,China,89875.77,EUR,SEPA,38.89,Low,False,Yes
TX-105115,2025-02-04 19:39:24.074907,South Africa,India,70942.79,ZAR,RTGS,17.32,Low,False,Yes
TX-105116,2024-08-23 02:01:26.074907,Russia,India,97102.12,RUB,Wire,81.79,High,True,Yes
TX-105117,2024-04-17 14:15:50.075908,France,Russia,63610.1,EUR,ACH,21.38,Low,False,Yes
TX-105118,2024-05-02 05:39:19.075908,Spain,Australia,96358.66,EUR,Wire,92.9,High,True,Yes
TX-105119,2024-10-08 09:16:10.075908,Canada,Japan,15901.17,CAD,ACH,2.29,Low,False,Yes
TX-105120,2024-08-02 02:35:28.075908,Japan,Italy,5342.52,JPY,Wire,92.13,High,True,Yes
TX-105121,2024-04-26 16:10:45.075908,Australia,India,57954.61,AUD,ACH,58.92,Medium,False,Yes
TX-105122,2024-06-01 16:48:33.075908,USA,Germany,98350.97,USD,SWIFT,77.47,High,True,Yes
TX-105123,2024-05-07 16:52:24.075908,Spain,USA,41818.76,EUR,SWIFT,39.85,Low,False,Yes
TX-105124,2024-06-12 03:54:47.075908,Germany,India,21283.13,EUR,SWIFT,99.17,High,True,Yes
TX-105125,2024-11-19 22:20:14.075908,France,Russia,52201.99,EUR,SWIFT,22.76,Low,False,Yes
TX-105126,2024-05-22 19:54:11.075908,China,Spain,64914.98,CNY,ACH,26.43,Low,False,Yes
TX-105127,2025-02-07 05:23:10.075908,South Africa,USA,31586.35,ZAR,SWIFT,5.14,Low,False,Yes
TX-105128,2024-09-24 07:49:16.075908,France,India,71505.46,EUR,RTGS,94.05,High,True,Yes
TX-105129,2024-09-21 17:39:09.075908,Brazil,Spain,97513.94,BRL,ACH,45.6,Medium,False,Yes
TX-105130,2024-12-28 03:07:14.075908,China,Russia,89706.62,CNY,RTGS,67.49,Medium,False,Yes
TX-105131,2024-06-21 02:39:23.075908,Germany,USA,29229.38,EUR,ACH,68.74,Medium,False,Yes
TX-105132,2024-12-05 14:15:35.075908,Australia,South Africa,32739.7,AUD,Wire,87.45,High,True,Yes
TX-105133,2024-07-07 22:28:51.075908,Spain,Brazil,37216.97,EUR,SEPA,66.49,Medium,False,Yes
TX-105134,2024-07-27 01:07:20.075908,China,Spain,39515.82,CNY,SWIFT,56.2,Medium,False,Yes
TX-105135,2024-07-15 17:58:36.075908,Australia,India,10121.92,AUD,SWIFT,71.03,High,True,Yes
TX-105136,2024-07-16 18:51:19.075908,South Africa,Australia,76220.09,ZAR,Wire,75.1,High,True,Yes
TX-105137,2024-12-02 09:07:25.075908,South Africa,Germany,36597.39,ZAR,Wire,18.59,Low,False,Yes
TX-105138,2024-05-09 22:09:42.075908,Germany,China,87994.02,EUR,Wire,10.97,Low,False,Yes
TX-105139,2024-08-25 08:11:38.075908,Brazil,Australia,92701.37,BRL,RTGS,7.48,Low,False,Yes
TX-105140,2024-04-01 16:00:59.075908,Netherlands,Italy,2540.69,EUR,SEPA,37.41,Low,False,Yes
TX-105141,2024-09-06 10:57:33.075908,Japan,Brazil,98851.46,JPY,RTGS,49.8,Medium,False,Yes
TX-105142,2024-11-19 20:42:13.075908,South Africa,China,71031.27,ZAR,SEPA,61.56,Medium,False,Yes
TX-105143,2024-10-20 17:12:29.075908,South Africa,South Africa,52087.18,ZAR,Wire,95.8,High,True,Yes
TX-105144,2024-06-07 15:23:16.075908,Germany,Canada,39013.81,EUR,RTGS,33.08,Low,False,Yes
TX-105145,2024-12-29 07:25:04.075908,UK,Spain,51899.96,GBP,Wire,76.09,High,True,Yes
TX-105146,2024-03-29 02:13:59.075908,USA,Italy,32530.01,USD,RTGS,53.14,Medium,False,Yes
TX-105147,2024-11-06 10:42:49.075908,Netherlands,Netherlands,62306.51,EUR,SWIFT,22.01,Low,False,Yes
TX-105148,2024-07-10 04:44:31.075908,Italy,Netherlands,9388.73,EUR,SWIFT,61.53,Medium,False,Yes
TX-105149,2024-07-01 10:09:29.075908,USA,Australia,62150.15,USD,RTGS,96.72,High,True,Yes
TX-105150,2024-04-02 01:16:46.075908,Germany,India,27606.95,EUR,Wire,12.43,Low,False,Yes
TX-105151,2024-11-14 13:02:44.075908,Japan,Russia,1861.72,JPY,SWIFT,50.73,Medium,False,Yes
TX-105152,2024-10-29 12:56:39.075908,Spain,Brazil,55315.31,EUR,SEPA,5.16,Low,False,Yes
TX-105153,2024-11-14 02:06:54.075908,India,Netherlands,57886.93,INR,SWIFT,32.12,Low,False,Yes
TX-105154,2024-08-05 10:12:56.075908,Russia,Canada,42714.24,RUB,SWIFT,62.06,Medium,False,Yes
TX-105155,2024-10-01 22:18:35.075908,Brazil,Brazil,7321.39,BRL,SEPA,84.11,High,True,Yes
TX-105156,2024-08-10 19:58:13.075908,Netherlands,Italy,89344.96,EUR,ACH,73.03,High,True,Yes
TX-105157,2024-10-06 06:40:07.075908,USA,France,61181.94,USD,SWIFT,46.29,Medium,False,Yes
TX-105158,2024-06-10 02:02:53.075908,Spain,China,11659.76,EUR,Wire,90.92,High,True,Yes
TX-105159,2024-05-28 13:05:15.075908,USA,Germany,51141.96,USD,SEPA,30.27,Low,False,Yes
TX-105160,2024-03-26 02:42:07.075908,South Africa,Brazil,49775.71,ZAR,Wire,75.4,High,True,Yes
TX-105161,2024-11-29 20:48:20.075908,India,UK,6134.15,INR,Wire,47.4,Medium,False,Yes
TX-105162,2024-04-06 15:30:24.075908,Italy,Russia,60725.28,EUR,Wire,89.86,High,True,Yes
TX-105163,2024-11-04 16:14:59.075908,Russia,Japan,80851.81,RUB,RTGS,79.74,High,True,Yes
TX-105164,2025-02-06 10:40:55.075908,Brazil,Netherlands,74925.9,BRL,RTGS,90.15,High,True,Yes
TX-105165,2024-06-14 07:53:14.075908,Brazil,China,20376.64,BRL,SEPA,21.42,Low,False,Yes
TX-105166,2025-03-02 09:42:18.075908,France,South Africa,86243.02,EUR,ACH,66.82,Medium,False,Yes
TX-105167,2024-06-11 17:01:18.075908,Canada,Russia,34319.96,CAD,SEPA,73.85,High,True,Yes
TX-105168,2024-10-31 04:55:10.075908,Germany,Brazil,94656.19,EUR,Wire,74.24,High,True,Yes
TX-105169,2024-10-26 08:22:35.075908,Japan,Japan,7267.62,JPY,SEPA,50.4,Medium,False,Yes
TX-105170,2024-07-15 19:27:03.075908,Germany,USA,48672.25,EUR,RTGS,1.13,Low,False,Yes
TX-105171,2024-09-06 06:33:14.075908,Italy,UK,59752.73,EUR,SEPA,26.14,Low,False,Yes
TX-105172,2025-02-22 14:58:46.075908,Australia,Australia,24840.24,AUD,RTGS,32.33,Low,False,Yes
TX-105173,2024-07-04 20:16:09.075908,USA,South Africa,77160.88,USD,RTGS,85.2,High,True,Yes
TX-105174,2024-04-23 08:49:10.075908,UK,Canada,62726.88,GBP,Wire,84.09,High,True,Yes
TX-105175,2024-05-26 21:23:19.075908,Brazil,France,1909.13,BRL,Wire,10.47,Low,False,Yes
TX-105176,2024-04-17 03:14:43.075908,France,Russia,60876.02,EUR,SWIFT,94.98,High,True,Yes
TX-105177,2024-12-10 06:16:17.075908,Canada,India,49198.68,CAD,SWIFT,18.25,Low,False,Yes
TX-105178,2025-02-24 05:16:54.075908,USA,Japan,19683.32,USD,Wire,41.44,Medium,False,Yes
TX-105179,2024-05-13 01:31:40.075908,Netherlands,Russia,99575.25,EUR,Wire,21.52,Low,False,Yes
TX-105180,2024-04-05 04:44:10.075908,Germany,Australia,89726.5,EUR,RTGS,86.03,High,True,Yes
TX-105181,2024-09-16 23:26:40.075908,Netherlands,UK,29321.52,EUR,Wire,74.94,High,True,Yes
TX-105182,2024-06-05 12:53:58.075908,Russia,Netherlands,54152.98,RUB,ACH,35.35,Low,False,Yes
TX-105183,2024-09-23 11:48:17.075908,Japan,Australia,31718.56,JPY,SEPA,68.19,Medium,False,Yes
TX-105184,2025-02-27 17:38:43.075908,Italy,Canada,77572.03,EUR,Wire,18.44,Low,False,Yes
TX-105185,2025-02-16 10:50:09.075908,Brazil,Australia,93040.11,BRL,RTGS,38.23,Low,False,Yes
TX-105186,2024-06-22 06:29:13.075908,Netherlands,India,35946.98,EUR,SWIFT,37.71,Low,False,Yes
TX-105187,2024-08-13 02:21:48.075908,Spain,Japan,80577.87,EUR,RTGS,23.79,Low,False,Yes
TX-105188,2024-12-07 05:32:31.075908,Australia,Germany,49890.91,AUD,RTGS,87.63,High,True,Yes
TX-105189,2024-12-25 02:04:39.075908,Brazil,Germany,39718.2,BRL,Wire,67.88,Medium,False,Yes
TX-105190,2025-01-11 22:38:46.075908,Canada,Germany,93848.34,CAD,SWIFT,27.99,Low,False,Yes
TX-105191,2024-07-20 05:44:01.075908,China,UK,51089.43,CNY,SEPA,24.21,Low,False,Yes
TX-105192,2024-04-19 13:48:23.075908,Canada,South Africa,46794.31,CAD,ACH,1.8,Low,False,Yes
TX-105193,2024-10-06 18:01:01.075908,Japan,India,67276.2,JPY,SEPA,34.66,Low,False,Yes
TX-105194,2024-03-22 07:34:14.075908,UK,Brazil,26197.3,GBP,SEPA,52.68,Medium,False,Yes
TX-105195,2024-12-15 19:58:48.076910,India,Canada,32546.81,INR,ACH,27.77,Low,False,Yes
TX-105196,2025-02-01 14:02:33.076910,Russia,Canada,93211.38,RUB,ACH,70.05,High,True,Yes
TX-105197,2024-07-30 15:52:09.076910,Italy,Italy,67885.13,EUR,RTGS,41.17,Medium,False,Yes
TX-105198,2024-04-11 12:57:04.076910,Canada,Brazil,82681.05,CAD,Wire,31.63,Low,False,Yes
TX-105199,2025-02-05 03:37:01.076910,China,USA,27184.07,CNY,SEPA,93.91,High,True,Yes
TX-105200,2024-09-01 08:48:57.076910,China,UK,54424.64,CNY,Wire,26.28,Low,False,Yes
TX-105201,2025-02-18 07:25:57.076910,USA,Netherlands,97142.49,USD,RTGS,39.83,Low,False,Yes
TX-105202,2024-04-19 07:17:41.076910,Italy,Netherlands,31938.52,EUR,SWIFT,38.23,Low,False,Yes
TX-105203,2024-08-10 09:10:37.076910,India,Spain,16131.6,INR,SEPA,24.12,Low,False,Yes
TX-105204,2024-12-14 02:31:18.076910,UK,Netherlands,51137.51,GBP,ACH,21.75,Low,False,Yes
TX-105205,2024-04-23 19:07:32.076910,Germany,Italy,38843.33,EUR,RTGS,30.24,Low,False,Yes
TX-105206,2024-11-07 10:39:23.076910,France,South Africa,16041.77,EUR,ACH,86.42,High,True,Yes
TX-105207,2025-01-29 16:29:00.076910,France,France,88866.28,EUR,SWIFT,76.71,High,True,Yes
TX-105208,2024-08-14 03:08:17.076910,Russia,Germany,99073.32,RUB,Wire,68.1,Medium,False,Yes
TX-105209,2025-01-19 03:44:54.076910,Spain,Brazil,56901.36,EUR,Wire,45.71,Medium,False,Yes
TX-105210,2024-05-31 20:29:43.076910,Netherlands,France,77490.21,EUR,ACH,50.78,Medium,False,Yes
TX-105211,2024-11-01 09:29:35.076910,South Africa,India,85917.93,ZAR,RTGS,26.71,Low,False,Yes
TX-105212,2024-12-11 04:13:34.076910,Italy,Australia,70128.1,EUR,Wire,7.43,Low,False,Yes
TX-105213,2024-09-16 23:05:15.076910,Brazil,Netherlands,4511.19,BRL,Wire,33.1,Low,False,Yes
TX-105214,2024-12-10 02:37:03.076910,Russia,India,15847.66,RUB,RTGS,49.56,Medium,False,Yes
TX-105215,2024-12-01 03:37:45.076910,Brazil,Canada,7191.82,BRL,RTGS,5.73,Low,False,Yes
TX-105216,2024-04-18 23:49:51.076910,Spain,India,1086.97,EUR,ACH,8.82,Low,False,Yes
TX-105217,2024-10-16 18:28:40.076910,Spain,UK,30669.04,EUR,Wire,26.3,Low,False,Yes
TX-105218,2024-10-12 18:53:55.076910,Australia,Netherlands,39296.36,AUD,RTGS,36.71,Low,False,Yes
TX-105219,2024-04-25 03:05:37.076910,France,Japan,24178.87,EUR,ACH,39.33,Low,False,Yes
TX-105220,2024-06-25 05:42:15.076910,Germany,India,6554.0,EUR,SWIFT,11.79,Low,False,Yes
TX-105221,2024-05-12 15:08:56.076910,Canada,Brazil,53033.32,CAD,SWIFT,22.58,Low,False,Yes
TX-105222,2024-05-02 10:33:13.076910,Germany,Australia,27404.6,EUR,SEPA,26.16,Low,False,Yes
TX-105223,2024-09-29 21:56:40.076910,UK,Canada,79624.11,GBP,RTGS,6.76,Low,False,Yes
TX-105224,2024-11-09 14:57:32.076910,South Africa,South Africa,904.46,ZAR,SEPA,32.61,Low,False,Yes
TX-105225,2024-08-02 06:06:55.076910,South Africa,Brazil,84268.45,ZAR,ACH,7.22,Low,False,Yes
TX-105226,2025-02-13 13:18:46.076910,China,Spain,95479.89,CNY,Wire,70.35,High,True,Yes
TX-105227,2024-04-26 21:54:16.076910,Canada,Russia,71641.89,CAD,RTGS,38.6,Low,False,Yes
TX-105228,2024-09-15 20:05:31.076910,UK,Germany,73391.04,GBP,SWIFT,32.68,Low,False,Yes
TX-105229,2025-01-28 09:33:48.076910,Canada,Netherlands,93362.87,CAD,SEPA,12.65,Low,False,Yes
TX-105230,2024-11-28 08:44:45.076910,UK,China,20986.22,GBP,SWIFT,22.65,Low,False,Yes
TX-105231,2024-06-24 17:37:27.076910,Australia,South Africa,99457.1,AUD,SWIFT,23.27,Low,False,Yes
TX-105232,2024-10-04 10:30:50.076910,Australia,Netherlands,77370.77,AUD,SWIFT,98.52,High,True,Yes
TX-105233,2024-11-30 08:06:30.076910,Spain,China,72684.41,EUR,SWIFT,83.53,High,True,Yes
TX-105234,2024-09-10 19:50:20.076910,Italy,Canada,36172.95,EUR,RTGS,1.53,Low,False,Yes
TX-105235,2024-09-03 16:16:51.076910,Canada,India,54623.17,CAD,RTGS,61.68,Medium,False,Yes
TX-105236,2024-07-31 10:26:47.076910,Japan,Spain,65426.39,JPY,RTGS,25.59,Low,False,Yes
TX-105237,2024-12-10 11:44:42.076910,Spain,Italy,62072.25,EUR,SWIFT,10.44,Low,False,Yes
TX-105238,2024-06-19 18:21:23.076910,South Africa,Netherlands,70527.97,ZAR,Wire,70.56,High,True,Yes
TX-105239,2024-04-26 21:58:57.076910,Germany,Brazil,8329.94,EUR,SWIFT,13.16,Low,False,Yes
TX-105240,2024-11-25 16:54:05.076910,Australia,Brazil,35629.28,AUD,SEPA,44.37,Medium,False,Yes
TX-105241,2024-10-19 09:50:35.076910,France,Brazil,43456.6,EUR,ACH,63.22,Medium,False,Yes
TX-105242,2024-05-25 02:09:08.076910,Australia,Brazil,26136.87,AUD,ACH,55.45,Medium,False,Yes
TX-105243,2024-05-29 13:10:04.076910,France,Italy,17345.46,EUR,ACH,97.76,High,True,Yes
TX-105244,2024-06-14 07:05:29.076910,Russia,India,13978.86,RUB,SEPA,78.57,High,True,Yes
TX-105245,2024-10-10 18:41:15.076910,Canada,India,36701.7,CAD,Wire,77.42,High,True,Yes
TX-105246,2024-10-10 11:45:55.076910,Canada,South Africa,49394.83,CAD,Wire,35.56,Low,False,Yes
TX-105247,2024-06-02 15:27:02.076910,UK,Japan,6391.35,GBP,ACH,0.84,Low,False,Yes
TX-105248,2024-05-02 16:40:14.076910,South Africa,Russia,94651.16,ZAR,Wire,73.44,High,True,Yes
TX-105249,2024-10-12 17:18:02.076910,India,Italy,76547.81,INR,ACH,99.97,High,True,Yes
TX-105250,2024-08-17 21:18:40.076910,France,South Africa,73112.09,EUR,SWIFT,40.59,Medium,False,Yes
TX-105251,2025-03-05 10:50:27.076910,Russia,Germany,17368.77,RUB,RTGS,98.55,High,True,Yes
TX-105252,2024-11-28 17:19:10.076910,Brazil,Germany,60419.7,BRL,RTGS,14.17,Low,False,Yes
TX-105253,2024-07-26 06:11:22.076910,Brazil,France,53019.52,BRL,SEPA,29.65,Low,False,Yes
TX-105254,2024-08-27 07:58:45.076910,China,Canada,98248.64,CNY,Wire,17.07,Low,False,Yes
TX-105255,2024-11-03 22:44:20.076910,USA,France,74792.41,USD,ACH,47.52,Medium,False,Yes
TX-105256,2025-03-11 01:06:00.076910,Germany,Canada,57618.61,EUR,Wire,79.7,High,True,Yes
TX-105257,2025-02-11 05:49:27.076910,Russia,Canada,85096.19,RUB,ACH,34.07,Low,False,Yes
TX-105258,2025-02-10 02:29:22.076910,Russia,Canada,15593.92,RUB,SWIFT,90.62,High,True,Yes
TX-105259,2024-08-11 15:41:41.076910,Spain,Spain,1620.13,EUR,SEPA,54.48,Medium,False,Yes
TX-105260,2024-11-06 17:04:25.076910,UK,Brazil,69054.31,GBP,SEPA,46.54,Medium,False,Yes
TX-105261,2025-03-17 15:40:48.076910,Canada,China,9921.31,CAD,SEPA,78.7,High,True,Yes
TX-105262,2024-10-11 10:51:54.076910,Brazil,Netherlands,11631.82,BRL,SEPA,10.14,Low,False,Yes
TX-105263,2024-06-09 03:19:35.076910,Germany,Germany,74493.6,EUR,Wire,77.38,High,True,Yes
TX-105264,2024-03-22 00:10:28.076910,Spain,Brazil,27126.43,EUR,RTGS,24.3,Low,False,Yes
TX-105265,2024-06-15 21:19:57.076910,Italy,Canada,62900.26,EUR,Wire,28.08,Low,False,Yes
TX-105266,2024-12-11 19:46:22.076910,Japan,China,91748.95,JPY,Wire,59.95,Medium,False,Yes
TX-105267,2025-02-19 06:44:37.076910,USA,Spain,31715.81,USD,SWIFT,90.19,High,True,Yes
TX-105268,2024-05-10 02:15:06.076910,India,UK,21792.7,INR,SEPA,57.84,Medium,False,Yes
TX-105269,2024-10-14 09:33:57.076910,France,Russia,10745.63,EUR,Wire,64.89,Medium,False,Yes
TX-105270,2024-10-25 21:10:07.076910,France,Spain,13133.19,EUR,Wire,77.66,High,True,Yes
TX-105271,2024-05-09 01:00:13.076910,Russia,Italy,6316.05,RUB,SWIFT,25.93,Low,False,Yes
TX-105272,2025-01-27 15:35:48.076910,UK,China,8855.47,GBP,Wire,82.72,High,True,Yes
TX-105273,2025-01-21 12:11:28.076910,USA,Brazil,43257.26,USD,RTGS,41.8,Medium,False,Yes
TX-105274,2024-07-07 13:10:21.076910,Italy,USA,32154.42,EUR,SWIFT,17.57,Low,False,Yes
TX-105275,2024-04-13 00:01:48.076910,Russia,France,70685.43,RUB,ACH,35.01,Low,False,Yes
TX-105276,2024-10-20 21:21:39.076910,Australia,USA,87037.14,AUD,SEPA,24.61,Low,False,Yes
TX-105277,2025-02-13 05:47:04.076910,Japan,China,78498.84,JPY,SEPA,22.87,Low,False,Yes
TX-105278,2024-07-19 11:06:33.076910,Brazil,Japan,53110.66,BRL,RTGS,28.26,Low,False,Yes
TX-105279,2024-11-29 01:47:58.076910,Japan,Germany,10333.97,JPY,Wire,18.09,Low,False,Yes
TX-105280,2024-04-08 11:03:50.076910,Germany,Russia,71005.75,EUR,Wire,66.77,Medium,False,Yes
TX-105281,2024-04-26 01:18:04.076910,Canada,Italy,36346.59,CAD,SEPA,58.0,Medium,False,Yes
TX-105282,2024-05-04 09:35:25.076910,Australia,Italy,8656.47,AUD,SWIFT,64.84,Medium,False,Yes
TX-105283,2024-05-31 10:44:07.076910,Canada,Spain,84262.39,CAD,SEPA,34.37,Low,False,Yes
TX-105284,2024-09-16 04:40:57.076910,South Africa,South Africa,33887.83,ZAR,Wire,76.97,High,True,Yes
TX-105285,2024-07-02 01:12:02.076910,South Africa,Spain,21903.06,ZAR,ACH,12.96,Low,False,Yes
TX-105286,2024-12-06 14:15:24.076910,UK,South Africa,87158.06,GBP,SWIFT,57.11,Medium,False,Yes
TX-105287,2025-02-03 16:05:03.076910,Canada,India,90223.17,CAD,Wire,27.55,Low,False,Yes
TX-105288,2025-02-26 11:55:20.076910,USA,Netherlands,33963.19,USD,SWIFT,52.76,Medium,False,Yes
TX-105289,2025-02-15 18:46:29.076910,USA,South Africa,35544.66,USD,SWIFT,32.36,Low,False,Yes
TX-105290,2025-02-05 21:17:47.076910,Russia,UK,58004.89,RUB,ACH,79.05,High,True,Yes
TX-105291,2024-06-14 19:37:05.076910,South Africa,Japan,73370.81,ZAR,ACH,89.13,High,True,Yes
TX-105292,2024-04-13 16:03:58.076910,Germany,India,6408.61,EUR,ACH,74.26,High,True,Yes
TX-105293,2024-12-12 03:08:46.076910,UK,China,59375.03,GBP,Wire,17.56,Low,False,Yes
TX-105294,2024-07-06 19:41:06.076910,Germany,China,95286.72,EUR,SEPA,27.49,Low,False,Yes
TX-105295,2024-05-12 04:20:21.076910,Russia,Germany,26283.18,RUB,RTGS,91.94,High,True,Yes
TX-105296,2024-07-15 06:12:22.076910,Italy,Canada,90891.84,EUR,RTGS,43.72,Medium,False,Yes
TX-105297,2024-12-23 11:20:58.076910,Spain,Italy,95021.82,EUR,SWIFT,94.12,High,True,Yes
TX-105298,2024-09-21 18:15:44.076910,India,USA,26988.45,INR,SEPA,39.25,Low,False,Yes
TX-105299,2024-11-21 01:52:50.076910,India,Japan,75444.77,INR,RTGS,95.18,High,True,Yes
TX-105300,2024-08-01 11:26:02.076910,India,Russia,23953.62,INR,Wire,92.57,High,True,Yes
TX-105301,2024-11-04 22:56:37.076910,Canada,Australia,73787.36,CAD,SEPA,66.05,Medium,False,Yes
TX-105302,2025-01-05 08:05:27.076910,China,Spain,79762.26,CNY,SEPA,0.88,Low,False,Yes
TX-105303,2024-09-02 23:12:20.076910,China,UK,24795.85,CNY,SEPA,40.03,Medium,False,Yes
TX-105304,2025-02-24 19:52:03.076910,France,Russia,71615.37,EUR,RTGS,91.12,High,True,Yes
TX-105305,2024-04-03 21:45:16.076910,Netherlands,France,81229.24,EUR,SWIFT,88.51,High,True,Yes
TX-105306,2025-02-18 01:01:42.076910,Russia,Russia,35922.03,RUB,RTGS,18.74,Low,False,Yes
TX-105307,2024-04-01 12:08:54.076910,Canada,Germany,16853.51,CAD,SWIFT,39.92,Low,False,Yes
TX-105308,2024-12-10 20:21:54.076910,USA,Australia,9287.26,USD,RTGS,83.55,High,True,Yes
TX-105309,2024-05-12 21:04:45.076910,Canada,India,57580.63,CAD,ACH,57.79,Medium,False,Yes
TX-105310,2024-04-02 18:09:28.076910,Germany,Australia,97812.0,EUR,ACH,84.73,High,True,Yes
TX-105311,2024-12-29 20:11:09.076910,Netherlands,UK,82312.74,EUR,Wire,82.66,High,True,Yes
TX-105312,2024-12-10 21:28:29.077909,India,China,43640.38,INR,Wire,90.75,High,True,Yes
TX-105313,2025-01-29 00:59:08.077909,Australia,France,53708.43,AUD,SWIFT,11.72,Low,False,Yes
TX-105314,2024-04-15 00:01:00.077909,South Africa,UK,28024.84,ZAR,ACH,14.52,Low,False,Yes
TX-105315,2025-01-31 22:44:38.077909,UK,Brazil,16390.28,GBP,RTGS,8.28,Low,False,Yes
TX-105316,2024-03-22 12:27:12.077909,Canada,India,48259.91,CAD,Wire,93.53,High,True,Yes
TX-105317,2024-08-27 10:57:33.077909,Netherlands,Russia,46403.81,EUR,RTGS,47.52,Medium,False,Yes
TX-105318,2024-10-05 08:23:21.077909,Russia,South Africa,52240.8,RUB,SEPA,6.43,Low,False,Yes
TX-105319,2024-06-25 15:57:07.077909,Russia,Russia,95285.18,RUB,SWIFT,32.15,Low,False,Yes
TX-105320,2024-08-04 17:59:10.077909,South Africa,Brazil,60429.14,ZAR,ACH,35.14,Low,False,Yes
TX-105321,2024-10-31 03:22:10.077909,Spain,USA,60616.61,EUR,ACH,80.96,High,True,Yes
TX-105322,2024-04-26 14:59:32.077909,Canada,China,12889.67,CAD,SWIFT,73.55,High,True,Yes
TX-105323,2024-08-15 10:18:33.077909,USA,Spain,99649.24,USD,SEPA,68.94,Medium,False,Yes
TX-105324,2025-01-13 00:38:59.077909,Australia,France,77307.21,AUD,RTGS,2.19,Low,False,Yes
TX-105325,2024-04-06 20:31:35.077909,USA,Japan,87732.61,USD,RTGS,91.07,High,True,Yes
TX-105326,2024-04-18 21:13:52.077909,UK,Brazil,41488.61,GBP,SWIFT,21.56,Low,False,Yes
TX-105327,2024-03-20 14:53:14.077909,Netherlands,Canada,50262.6,EUR,SEPA,62.91,Medium,False,Yes
TX-105328,2024-10-30 07:20:34.077909,China,France,52256.17,CNY,Wire,6.18,Low,False,Yes
TX-105329,2024-05-26 13:47:24.077909,Italy,Russia,19490.04,EUR,SWIFT,8.15,Low,False,Yes
TX-105330,2025-01-24 09:53:40.077909,Russia,Brazil,68979.97,RUB,SWIFT,0.96,Low,False,Yes
TX-105331,2024-08-07 21:27:01.077909,Brazil,China,90307.37,BRL,ACH,56.59,Medium,False,Yes
TX-105332,2024-04-10 05:06:51.077909,Italy,Australia,16454.21,EUR,RTGS,62.94,Medium,False,Yes
TX-105333,2024-11-05 16:33:55.077909,Australia,India,8723.2,AUD,Wire,5.05,Low,False,Yes
TX-105334,2024-09-07 22:32:18.077909,USA,Russia,73848.07,USD,Wire,29.05,Low,False,Yes
TX-105335,2025-02-05 01:23:14.077909,Italy,Germany,27392.86,EUR,Wire,85.15,High,True,Yes
TX-105336,2025-02-28 10:11:16.077909,India,Australia,62423.87,INR,ACH,10.13,Low,False,Yes
TX-105337,2024-04-04 05:27:29.077909,Italy,France,69606.26,EUR,SEPA,21.65,Low,False,Yes
TX-105338,2025-03-06 23:32:47.077909,UK,Brazil,32258.89,GBP,Wire,42.44,Medium,False,Yes
TX-105339,2024-11-03 03:06:01.077909,Spain,Italy,81532.95,EUR,RTGS,84.23,High,True,Yes
TX-105340,2025-01-27 12:38:16.077909,Germany,USA,55043.9,EUR,Wire,25.48,Low,False,Yes
TX-105341,2024-10-28 10:29:31.077909,Netherlands,South Africa,86913.04,EUR,RTGS,99.71,High,True,Yes
TX-105342,2024-05-15 09:21:38.077909,UK,Spain,76353.03,GBP,ACH,35.53,Low,False,Yes
TX-105343,2025-03-04 19:29:21.077909,France,UK,86870.71,EUR,RTGS,38.64,Low,False,Yes
TX-105344,2024-09-24 07:05:27.077909,France,Russia,2114.12,EUR,RTGS,12.21,Low,False,Yes
TX-105345,2024-10-29 12:42:53.077909,Australia,Brazil,24426.28,AUD,Wire,68.02,Medium,False,Yes
TX-105346,2024-05-27 03:22:56.077909,Netherlands,Germany,9091.79,EUR,ACH,24.35,Low,False,Yes
TX-105347,2024-05-10 02:55:23.077909,UK,Russia,44264.09,GBP,ACH,62.89,Medium,False,Yes
TX-105348,2025-03-02 12:49:54.077909,USA,Brazil,89007.02,USD,RTGS,22.32,Low,False,Yes
TX-105349,2024-04-21 10:36:33.077909,China,Netherlands,46807.27,CNY,SWIFT,38.79,Low,False,Yes
